ConceptId,ProviderId,DataCenter,VersionId,MetadataFormat
C1214305547-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214308425-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1384659309-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311148-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214306555-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214312457-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1459701885-AU_AADC,AU_AADC,AU/AADC,1,dif
C1384660020-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313621-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1220564934-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214312640-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214314099-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313115-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305886-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214308603-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313551-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305709-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311256-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313142-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311623-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313157-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311337-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1339057422-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313689-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214306335-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1297503258-LARC,LARC,LaRC,107,echo10
C1000000201-LARC,LARC,LaRC,2,echo10
C182161250-LARC,LARC,ASDC,3,dif10
C1299773512-LARC,LARC,LaRC,007,echo10
C1411142648-LARC,LARC,LaRC,002,echo10
C191856330-LARC,LARC,ASDC,006,dif10
C1331182618-LARC,LARC,LaRC,007,echo10
C156141682-LARC,LARC,ASDC,2,dif10
C1331885939-LARC,LARC,LaRC,007,echo10
C108919905-LARC,LARC,ASDC,2,dif10
C191856316-LARC,LARC,ASDC,006,dif10
C1000000560-LARC,LARC,LaRC,001,echo10
C1331182627-LARC,LARC,LaRC,007,echo10
C1432792071-LARC,LARC,LaRC,005,echo10
C73016614-LARC,LARC,LaRC,4,echo10
C108919893-LARC,LARC,ASDC,4,dif10
C43677733-LARC,LARC,ASDC,4,dif10
C1331182634-LARC,LARC,LaRC,007,echo10
C1432792031-LARC,LARC,LaRC,005,echo10
C108919886-LARC,LARC,ASDC,6,dif10
C1458062794-LARC,LARC,LaRC,002,echo10
C1000000443-LARC,LARC,LaRC,2,echo10
C1000000281-LARC,LARC,LaRC,3,echo10
C43677717-LARC,LARC,ASDC,4,dif10
C179031524-LARC,LARC,ASDC,2,dif10
C179031517-LARC,LARC,LaRC,2,echo10
C1288777602-LARC,LARC,LaRC,007,echo10
C84942919-LARC,LARC,ASDC,2,dif10
C1214154896-SCIOPS,SCIOPS,LTER/PAL,Not provided,dif
C1214595026-SCIOPS,SCIOPS,IOBIS,Not provided,dif
C1214608689-SCIOPS,SCIOPS,JP/JMA,Not provided,dif
C1214586989-SCIOPS,SCIOPS,OH-STATE/BPRC,1,dif
C1452034756-SCIOPS,SCIOPS,USAP-DC,Not provided,dif10
C1214595138-SCIOPS,SCIOPS,TUMST,Not provided,dif
C1214614914-SCIOPS,SCIOPS,UMICH/LSA/GEOL,Not provided,dif
C1214105986-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214600135-SCIOPS,SCIOPS,IEA,Not provided,dif
C1214621778-SCIOPS,SCIOPS,IOBIS/OBIS-CANADA,1,dif
C1214606687-SCIOPS,SCIOPS,JGOFS/US_JGOFS,Not provided,dif
C1214600261-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214585845-SCIOPS,SCIOPS,JP/MEXT/NIPR,Not provided,dif
C1214611706-SCIOPS,SCIOPS,SI/NMNH/ENTO,Not provided,dif
C1214608218-SCIOPS,SCIOPS,JP/JODC,Not provided,dif
C1214173189-SCIOPS,SCIOPS,GLOBEC/US_GLOBEC,Not provided,dif
C1214621419-SCIOPS,SCIOPS,LA/DWF/MFD,Not provided,dif
C1269333833-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214600445-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214377745-SCIOPS,SCIOPS,DOC/NOAA/OAR/ESRL/GMD,Not provided,dif
C1214585883-SCIOPS,SCIOPS,NH/FG,Not provided,dif
C1220300214-SCIOPS,SCIOPS,FR/CNES,Not provided,dif
C1214591381-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214605286-SCIOPS,SCIOPS,NGI/ICG,Not provided,dif
C1214599918-SCIOPS,SCIOPS,UNEP/WCMC,Not provided,dif
C1214106141-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214594353-SCIOPS,SCIOPS,AR/CDA,Not provided,dif
C1214308564-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313296-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313373-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214306652-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1420787746-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313814-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1291658260-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214312624-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311230-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313320-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1384659297-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305725-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214308430-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214314123-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311627-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214312585-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313539-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305532-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214313100-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214312828-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214305721-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1214311751-AU_AADC,AU_AADC,AU/AADC,Not provided,dif
C1293272125-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293382118-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293248454-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293893285-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430617060-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430613215-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430614359-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293272150-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293249042-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293779376-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293255452-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293776614-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293234958-PODAAC,PODAAC,PO.DAAC,1,echo10
C1444742099-PODAAC,PODAAC,PO.DAAC,1,echo10
C1282714560-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293357367-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293893346-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293776612-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293892907-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293779338-PODAAC,PODAAC,PO.DAAC,1,echo10
C1371623508-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293214213-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293216082-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293306071-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293779352-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293166530-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430616164-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293248984-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430613240-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293893090-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293535998-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293892956-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430615934-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293218170-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430613819-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293893089-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293893076-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293274042-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430617307-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293277274-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430615972-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293217681-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293386826-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293870495-PODAAC,PODAAC,PO.DAAC,1,echo10
C1444741757-PODAAC,PODAAC,PO.DAAC,1,echo10
C1292507745-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430613758-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293247064-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293228856-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430617356-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293248959-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293259012-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293893012-PODAAC,PODAAC,PO.DAAC,1,echo10
C1242560486-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293272149-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293893100-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293892918-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430616942-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293779400-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293272176-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293299526-PODAAC,PODAAC,PO.DAAC,1,echo10
C1284456703-PODAAC,PODAAC,PO.DAAC,1,echo10
C1289656306-PODAAC,PODAAC,PO.DAAC,1,echo10
C1293227305-PODAAC,PODAAC,PO.DAAC,1,echo10
C1430615637-PODAAC,PODAAC,PO.DAAC,1,echo10
C1214594328-SCIOPS,SCIOPS,COLUMBIA/LDEO/MGDS,Not provided,dif
C1214607138-SCIOPS,SCIOPS,USDA/FS/LAR,Not provided,dif
C1214598667-SCIOPS,SCIOPS,DOI/USGS/SESC/SOFIA,Not provided,dif
C1214615195-SCIOPS,SCIOPS,CL/INACH/CENDA,Not provided,dif
C1214589874-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/WR/GEOPUBS,Not provided,dif
C1214608159-SCIOPS,SCIOPS,JP/FCIHE,Not provided,dif
C1214622155-SCIOPS,SCIOPS,AR/CDA,Not provided,dif
C1214610354-SCIOPS,SCIOPS,USDA/ERS,Not provided,dif
C1214608270-SCIOPS,SCIOPS,UHI/SOEST/OCEAN/LMO,Not provided,dif
C1214591578-SCIOPS,SCIOPS,UK/NERC/BODC,Not provided,dif
C1214610688-SCIOPS,SCIOPS,IEA,2001 Edition,dif
C1407168415-SCIOPS,SCIOPS,USAP-DC,Not provided,dif
C1214595176-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214591046-SCIOPS,SCIOPS,SI/NMNH,Not provided,dif
C1214106167-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214607756-SCIOPS,SCIOPS,CA/NRCAN/ESS/GSC/ATL,Not provided,dif
C1214137901-SCIOPS,SCIOPS,DHHS/NIH/NLM/NCBI/GB,Not provided,dif
C1370327934-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214422764-SCIOPS,SCIOPS,DOC/NOAA/NOS/OCS,Not provided,dif
C1214607781-SCIOPS,SCIOPS,CA/NRCAN/ESS/GSC,Not provided,dif
C1359251951-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NCDC,Not provided,dif
C1214606821-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,Not provided,dif
C1214608467-SCIOPS,SCIOPS,DOI/USGS/BRD/NPWRC,Version 12MAY03,dif
C1214610723-SCIOPS,SCIOPS,IRIS/PASSCAL,Not provided,dif
C1214592003-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214608108-SCIOPS,SCIOPS,UNISYS/WS,Not provided,dif
C1214607794-SCIOPS,SCIOPS,CA/NRCAN/ESS/GSC,Not provided,dif
C1214620647-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1367290511-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NGDC,First,dif
C1214584318-SCIOPS,SCIOPS,UCAR/NCAR/EOL/CODIAC,Not provided,dif
C1214611607-SCIOPS,SCIOPS,DOI/USGS/CSAS/USGS-NPS-VCP,Not provided,dif
C1214610255-SCIOPS,SCIOPS,USDA/FS/RMRS,Not provided,dif
C1214610763-SCIOPS,SCIOPS,BSSBM/S-V,"Version 1.0 (Mac), 1.0 (Win)",dif
C1214613995-SCIOPS,SCIOPS,USDA/FS/PNW/ICBEMP,Not provided,dif
C1407200429-SCIOPS,SCIOPS,NSIDC_AGDC,1,dif
C1214591600-SCIOPS,SCIOPS,UNEP/ROAP,Not provided,dif
C1214586729-SCIOPS,SCIOPS,IOBIS/OBIS-SEAMAP,Not provided,dif
C1214596564-SCIOPS,SCIOPS,DOI/USGS/WRD/IA,1.0,dif
C1214611830-SCIOPS,SCIOPS,UN/CARTO,Not provided,dif
C1214590878-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214584516-SCIOPS,SCIOPS,DOI/USGS/ENERGY/CR/CET/NPRA,Not provided,dif
C1214584862-SCIOPS,SCIOPS,USC/BARUCH/BMFL,Not provided,dif
C1214591862-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214607521-SCIOPS,SCIOPS,OH-STATE/SNR,Not provided,dif
C1214608256-SCIOPS,SCIOPS,CWM/VIMS,Not provided,dif
C1214615427-SCIOPS,SCIOPS,CA/NRCAN/ESS/GSC/ATL,Not provided,dif
C1214587414-SCIOPS,SCIOPS,UNEP/DEWA,Not provided,dif
C1214615540-SCIOPS,SCIOPS,CA/NRCAN/ESS/GC/CCRS/GEO,Not provided,dif
C1214591206-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214055102-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214591295-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214587267-SCIOPS,SCIOPS,UNEP/DEWA,Not provided,dif
C1221420757-SCIOPS,SCIOPS,UNIVE/DSA,Not provided,dif
C1214621680-SCIOPS,SCIOPS,MY/MARC,Not provided,dif
C1214110957-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214613807-SCIOPS,SCIOPS,UNH/GMWICS,Not provided,dif
C1214593482-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214610998-SCIOPS,SCIOPS,UNEP/ROAP,Not provided,dif
C1214584837-SCIOPS,SCIOPS,DOT/BTS,Not provided,dif
C1214602078-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214602362-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214587021-SCIOPS,SCIOPS,UNEP/DEWA,Not provided,dif
C1214602090-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214591268-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/WR/GEOPUBS,1.0,dif
C1214613069-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/CR,1.0,dif
C1214608119-SCIOPS,SCIOPS,RICE/RIS,Not provided,dif
C1214605406-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214607842-SCIOPS,SCIOPS,USDA/ERS,Not provided,dif
C1214600643-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214585030-SCIOPS,SCIOPS,DOE/ORNL/ESD/CDIAC,Not provided,dif
C1214055067-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214586826-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214621518-SCIOPS,SCIOPS,UK/NERC/BODC,Not provided,dif
C1214613265-SCIOPS,SCIOPS,UTN-C/BES,Not provided,dif
C1214586150-SCIOPS,SCIOPS,BIGELOW,Not provided,dif
C1214609028-SCIOPS,SCIOPS,UCAR/NCAR/EOL/CODIAC,Not provided,dif
C1214591428-SCIOPS,SCIOPS,UK/NCAS/BADC,Not provided,dif
C1214055027-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214585733-SCIOPS,SCIOPS,DE/DLR/DFD,Not provided,dif
C1214587120-SCIOPS,SCIOPS,CN/NADC,Not provided,dif
C1214610552-SCIOPS,SCIOPS,IRIS/PASSCAL,Not provided,dif
C1214606168-SCIOPS,SCIOPS,CWM/VIMS,Not provided,dif
C1214591033-SCIOPS,SCIOPS,UWA/ESS/QRC,Not provided,dif
C1214603295-SCIOPS,SCIOPS,DOI/USGS/BRD/FRESC,Not provided,dif
C1214608098-SCIOPS,SCIOPS,USDA/ARS/USSL,Not provided,dif
C1214590669-SCIOPS,SCIOPS,UNIVPM/IBG,Not provided,dif
C1214599314-SCIOPS,SCIOPS,IT/INGV/MOIST,Not provided,dif
C1214610589-SCIOPS,SCIOPS,U-BERGEN/GEOG,Not provided,dif
C1214599389-SCIOPS,SCIOPS,IT/INGV/MOIST,Not provided,dif
C1214612318-SCIOPS,SCIOPS,COA/GISLAB,Not provided,dif
C1214612208-SCIOPS,SCIOPS,USDA/NASS,Not provided,dif
C1214603985-SCIOPS,SCIOPS,ReCREMA,Not provided,dif
C1214603516-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214612516-SCIOPS,SCIOPS,DOI/USGS/CMG/WHSC,Not provided,dif
C1214595323-SCIOPS,SCIOPS,USAP/DCC,Not provided,dif
C1214591541-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214612950-SCIOPS,SCIOPS,UNEP/WCMC,Not provided,dif
C1214608652-SCIOPS,SCIOPS,UNH/EOS/CSRC/EOS-EARTHDATA,Not provided,dif
C1214593963-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214423846-SCIOPS,SCIOPS,DOC/NOAA/NWS/NOHRSC,Not provided,dif
C1214111013-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214600285-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214154845-SCIOPS,SCIOPS,LTER/MCM,Not provided,dif
C1214055337-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214608665-SCIOPS,SCIOPS,UK/NCAS/BADC,Not provided,dif
C1277732451-SCIOPS,SCIOPS,DOE/ORNL/NGEE_ARCTIC,Not provided,dif
C1214590892-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214590014-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/WR/GEOPUBS,1.0,dif
C1214613018-SCIOPS,SCIOPS,DOI/USGS/GD/PUBS/WR/GEOPUBS,1.0,dif
C1214594364-SCIOPS,SCIOPS,NL/NWO/NIOZ/NPDC,1,dif
C1214607682-SCIOPS,SCIOPS,ISMN,Not provided,dif
C1214607176-SCIOPS,SCIOPS,USDA/FS/FHP,Not provided,dif
C1214590928-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1405946255-SCIOPS,SCIOPS,NSIDC_AGDC,1,dif
C1214587317-SCIOPS,SCIOPS,COLUMBIA/LDEO/MGDS,Not provided,dif
C1214594957-SCIOPS,SCIOPS,IOBIS,Not provided,dif
C1214591404-SCIOPS,SCIOPS,UK/NCAS/BADC,Not provided,dif
C1214598234-SCIOPS,SCIOPS,FR/CNRS/UPMC/LOV,Not provided,dif
C1214585944-SCIOPS,SCIOPS,JP/HPFES,Not provided,dif
C1214603862-SCIOPS,SCIOPS,UNEP/DEWA/GRID-EUROPE,Not provided,dif
C1214608539-SCIOPS,SCIOPS,CA/NRCAN/CFS,Not provided,dif
C1214621529-SCIOPS,SCIOPS,ES/CPE/CNDA,Not provided,dif
C1214421695-SCIOPS,SCIOPS,DOC/NOAA/NOS/CSC,Not provided,dif
C1407211421-SCIOPS,SCIOPS,NSIDC_AGDC,1,dif
C1214614729-SCIOPS,SCIOPS,CL/INACH/CENDA,Not provided,dif
C1214608502-SCIOPS,SCIOPS,HARVARD/HMS/CHGE,Not provided,dif
C1214377697-SCIOPS,SCIOPS,DOC/NOAA/OAR/ESRL/GMD,Not provided,dif
C1361758848-SCIOPS,SCIOPS,DOC/NOAA/NESDIS/NCDC,Not provided,dif
C1214153567-SCIOPS,SCIOPS,LTER/GCE,Not provided,dif
C1214589751-SCIOPS,SCIOPS,BE/VLIZ,Not provided,dif
C1214613227-SCIOPS,SCIOPS,ESRI,Not provided,dif
C1214600320-SCIOPS,SCIOPS,KR/KOPRI,Not provided,dif
C1214615168-SCIOPS,SCIOPS,AKITA-U/MINING-C,Not provided,dif
C1214051852-SCIOPS,SCIOPS,UCAR/NCAR/CISL/RDA,Not provided,dif
C1214594500-SCIOPS,SCIOPS,UK/NERC/BAS/PDC,Not provided,dif
C1214602782-SCIOPS,SCIOPS,UN/FAO/FAOSTAT,Not provided,dif
C1214613797-SCIOPS,SCIOPS,UCAR/NCAR/CISL/VETS/CDP,Not provided,dif
C1214601242-SCIOPS,SCIOPS,ACADIS,Not provided,dif
C1214591835-SCIOPS,SCIOPS,NZ/NZAI/ANZ,Not provided,dif
C1214153642-SCIOPS,SCIOPS,LTER/CDR,Not provided,dif
C1214427110-SCIOPS,SCIOPS,DOC/NOAA/OAR/CSD,Not provided,dif
C1214154773-SCIOPS,SCIOPS,LTER/MCM,Not provided,dif
C1214117749-SCIOPS,SCIOPS,COLUMBIA/LDEO/IRI/CDL,Not provided,dif
C1380942800-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCEI,Not provided,dif
C1214558151-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCEI,1999 Edition,dif
C1214561760-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1215196820-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCEI,1.0,dif
C1214558063-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCEI,First,dif
C1278852097-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCDC,Version 1.0,dif
C1214560639-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214561010-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214562028-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214559662-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214559864-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214559273-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214561830-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214558858-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214567063-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCEI,Not provided,dif
C1214559530-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1215196707-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCEI,1.0,dif
C1214559996-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214559204-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1352352802-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCDC,Not provided,dif
C1214558645-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCEI,Not provided,dif
C1214559053-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214566444-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214561135-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214559028-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214561515-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1215196774-NOAA_NCEI,NOAA_NCEI,"WDC/PALEOCLIMATOLOGY, BOULDER",Not provided,dif
C1215202026-NOAA_NCEI,NOAA_NCEI,"WDC/PALEOCLIMATOLOGY, BOULDER",BMRC 3.2 (R21 L9) 1993,dif
C1214560673-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214562556-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214561371-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214558494-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCEI,Not provided,dif
C1214562176-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214559424-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1278253858-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCEI,Version 2,dif
C1214565234-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCDC,v1.1.0,dif
C1215197094-NOAA_NCEI,NOAA_NCEI,"WDC/PALEOCLIMATOLOGY, BOULDER",Not provided,dif
C1214559477-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214559433-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214559336-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214562433-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214563212-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214561409-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214565975-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214558814-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NGDC,Not provided,dif
C1214568231-NOAA_NCEI,NOAA_NCEI,DOC/NOAA/NESDIS/NCEI,Not provided,dif
